Team,Opponent,Team-Score,Opponent-Score,Win,Date,Time,Location,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,DRtg,Season,Playoff,Home
Sacramento Kings,Golden State Warriors,94,92,1,2012-11-05,7:00 PM,"Sleep Train Arena, Sacramento, California",37,81,0.457,4,19,0.21100000000000002,16,23,0.696,10,33,43,13,7,5,13,25,0.516,0.48100000000000004,0.235,0.284,24.4,82.5,53.1,35.1,7.6,8.8,12.5,101.6,99.4,2012-13,0,1
Memphis Grizzlies,Utah Jazz,103,94,1,2012-11-05,7:00 PM,"FedEx Forum, Memphis, Tennessee",38,91,0.418,5,14,0.35700000000000004,22,25,0.88,14,37,51,21,9,10,11,17,0.505,0.445,0.154,0.275,31.1,77.1,54.8,55.3,9.4,13.3,9.7,107.7,98.3,2012-13,0,1
Cleveland Cavaliers,Los Angeles Clippers,108,101,1,2012-11-05,7:30 PM,"STAPLES Center, Los Angeles, California",40,92,0.435,14,29,0.483,14,22,0.636,18,25,43,24,12,2,17,18,0.531,0.511,0.315,0.239,38.3,73.5,53.1,60.0,12.5,4.1,14.3,112.5,105.2,2012-13,0,0
Minnesota Timberwolves,Brooklyn Nets,107,96,1,2012-11-05,7:30 PM,"Barclays Center, Brooklyn, New York",44,88,0.5,7,20,0.35,12,15,0.8,16,29,45,30,9,7,11,18,0.5660000000000001,0.54,0.22699999999999998,0.17,43.2,78.4,60.8,68.2,10.6,14.0,10.4,126.6,113.6,2012-13,0,0
San Antonio Spurs,Indiana Pacers,101,79,1,2012-11-05,7:30 PM,"AT&T Center, San Antonio, Texas",41,87,0.47100000000000003,8,18,0.444,11,13,0.846,11,34,45,25,11,2,8,17,0.545,0.517,0.207,0.149,26.2,66.7,48.4,61.0,12.5,3.4,7.9,115.1,90.0,2012-13,0,1
Miami Heat,Phoenix Suns,124,99,1,2012-11-05,7:30 PM,"AmericanAirlines Arena, Miami, Florida",47,86,0.547,15,26,0.5770000000000001,15,19,0.789,7,42,49,33,7,4,15,22,0.657,0.634,0.302,0.221,20.0,80.8,56.3,70.2,7.0,6.0,13.7,124.0,99.0,2012-13,0,1
Dallas Mavericks,Portland Trail Blazers,114,91,1,2012-11-05,7:30 PM,"American Airlines Center, Dallas, Texas",48,78,0.615,10,20,0.5,8,13,0.615,2,35,37,29,12,5,9,15,0.6809999999999999,0.679,0.256,0.16699999999999998,7.4,60.3,43.5,60.4,13.4,7.0,9.7,127.5,101.8,2012-13,0,1
Philadelphia 76ers,New York Knicks,88,110,0,2012-11-05,7:00 PM,"Wells Fargo Center, Philadelphia, Pennsylvania",29,86,0.337,8,22,0.364,22,26,0.846,19,35,54,19,3,2,13,19,0.452,0.384,0.256,0.302,35.2,79.5,55.1,65.5,3.4,3.8,11.8,99.6,124.5,2012-13,0,1
Golden State Warriors,Sacramento Kings,92,94,0,2012-11-05,7:00 PM,"Sleep Train Arena, Sacramento, California",31,78,0.397,6,21,0.28600000000000003,24,28,0.857,7,31,38,21,5,2,13,17,0.509,0.436,0.26899999999999996,0.359,17.5,75.6,46.9,67.7,5.4,3.2,12.6,99.4,101.6,2012-13,0,0
Utah Jazz,Memphis Grizzlies,94,103,0,2012-11-05,7:00 PM,"FedEx Forum, Memphis, Tennessee",40,90,0.444,5,15,0.33299999999999996,9,13,0.6920000000000001,11,31,42,20,8,8,14,22,0.491,0.47200000000000003,0.16699999999999998,0.14400000000000002,22.9,68.9,45.2,50.0,8.4,10.4,12.8,98.3,107.7,2012-13,0,0
Los Angeles Clippers,Cleveland Cavaliers,101,108,0,2012-11-05,7:30 PM,"STAPLES Center, Los Angeles, California",39,74,0.527,9,25,0.36,14,16,0.875,9,29,38,23,7,13,25,24,0.623,0.588,0.33799999999999997,0.21600000000000003,26.5,61.7,46.9,59.0,7.3,20.6,23.6,105.2,112.5,2012-13,0,1
Brooklyn Nets,Minnesota Timberwolves,96,107,0,2012-11-05,7:30 PM,"Barclays Center, Brooklyn, New York",35,73,0.479,13,23,0.565,13,18,0.722,8,21,29,24,7,4,13,17,0.593,0.568,0.315,0.247,21.6,56.8,39.2,68.6,8.3,5.9,13.8,113.6,126.6,2012-13,0,1
Indiana Pacers,San Antonio Spurs,79,101,0,2012-11-05,7:30 PM,"AT&T Center, San Antonio, Texas",27,79,0.342,6,20,0.3,19,22,0.8640000000000001,17,31,48,11,3,7,19,17,0.445,0.38,0.253,0.278,33.3,73.8,51.6,40.7,3.4,10.1,17.6,90.0,115.1,2012-13,0,0
Phoenix Suns,Miami Heat,99,124,0,2012-11-05,7:30 PM,"AmericanAirlines Arena, Miami, Florida",35,88,0.39799999999999996,7,21,0.33299999999999996,22,29,0.759,10,28,38,22,11,7,11,19,0.491,0.43799999999999994,0.239,0.33,19.2,80.0,43.7,62.9,11.0,11.7,9.8,99.0,124.0,2012-13,0,0
Portland Trail Blazers,Dallas Mavericks,91,114,0,2012-11-05,7:30 PM,"American Airlines Center, Dallas, Texas",36,93,0.387,5,22,0.22699999999999998,14,18,0.778,23,25,48,13,5,3,13,13,0.451,0.414,0.237,0.19399999999999998,39.7,92.6,56.5,36.1,5.6,5.2,11.4,101.8,127.5,2012-13,0,0
Chicago Bulls,Orlando Magic,99,93,1,2012-11-06,7:00 PM,"United Center, Chicago, Illinois",40,84,0.47600000000000003,2,6,0.33299999999999996,17,24,0.708,9,34,43,27,7,7,9,12,0.523,0.488,0.071,0.28600000000000003,22.0,75.6,50.0,67.5,7.7,10.4,8.7,108.2,101.6,2012-13,0,1
Denver Nuggets,Detroit Pistons,109,97,1,2012-11-06,7:00 PM,"Pepsi Center, Denver, Colorado",41,92,0.446,10,30,0.33299999999999996,17,22,0.773,21,31,52,23,9,11,15,21,0.536,0.5,0.326,0.239,43.8,79.5,59.8,56.1,9.8,16.7,12.9,118.8,105.7,2012-13,0,1
Oklahoma City Thunder,Toronto Raptors,108,88,1,2012-11-06,7:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",35,74,0.473,9,25,0.36,29,34,0.853,7,39,46,24,10,9,17,22,0.607,0.534,0.33799999999999997,0.45899999999999996,19.4,83.0,55.4,68.6,10.1,16.7,16.0,109.3,89.0,2012-13,0,1
Orlando Magic,Chicago Bulls,93,99,0,2012-11-06,7:00 PM,"United Center, Chicago, Illinois",36,86,0.419,8,19,0.42100000000000004,13,17,0.765,11,32,43,23,4,5,11,22,0.49700000000000005,0.465,0.221,0.198,24.4,78.0,50.0,63.9,4.4,6.4,10.5,101.6,108.2,2012-13,0,0
Detroit Pistons,Denver Nuggets,97,109,0,2012-11-06,7:00 PM,"Pepsi Center, Denver, Colorado",35,78,0.449,6,12,0.5,21,25,0.84,8,27,35,26,6,9,13,19,0.545,0.48700000000000004,0.154,0.321,20.5,56.3,40.2,74.3,6.5,14.5,12.7,105.7,118.8,2012-13,0,0
Toronto Raptors,Oklahoma City Thunder,88,108,0,2012-11-06,7:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",30,84,0.35700000000000004,7,30,0.233,21,25,0.84,8,29,37,16,11,2,17,24,0.46299999999999997,0.39899999999999997,0.35700000000000004,0.298,17.0,80.6,44.6,53.3,11.1,4.1,15.2,89.0,109.3,2012-13,0,0
Denver Nuggets,Houston Rockets,93,87,1,2012-11-07,7:00 PM,"Toyota Center, Houston, Texas",37,82,0.451,7,18,0.389,12,21,0.5710000000000001,16,33,49,20,9,5,21,16,0.51,0.494,0.22,0.256,37.2,67.3,53.3,54.1,9.7,9.8,18.7,99.9,93.5,2012-13,0,0
Phoenix Suns,Charlotte Bobcats,117,110,1,2012-11-07,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",43,93,0.462,12,27,0.444,19,28,0.679,22,28,50,29,8,11,12,24,0.555,0.527,0.29,0.301,47.8,65.1,56.2,67.4,8.8,16.9,10.2,128.5,120.8,2012-13,0,0
Minnesota Timberwolves,Orlando Magic,90,75,1,2012-11-07,7:00 PM,"Target Center, Minneapolis, Minnesota",34,76,0.447,7,20,0.35,15,22,0.682,13,33,46,22,11,9,19,18,0.525,0.493,0.263,0.289,31.0,73.3,52.9,64.7,12.1,13.2,18.2,98.9,82.4,2012-13,0,1
Sacramento Kings,Detroit Pistons,105,103,1,2012-11-07,7:00 PM,"Sleep Train Arena, Sacramento, California",40,82,0.488,7,16,0.43799999999999994,18,24,0.75,14,28,42,15,8,3,13,21,0.5670000000000001,0.53,0.195,0.293,37.8,73.7,56.0,37.5,8.9,5.9,12.3,116.9,114.7,2012-13,0,1
Philadelphia 76ers,New Orleans Hornets,77,62,1,2012-11-07,7:00 PM,"New Orleans Arena, New Orleans, Louisiana",35,84,0.41700000000000004,4,22,0.182,3,5,0.6,9,34,43,19,5,6,15,16,0.447,0.44,0.262,0.06,20.0,75.6,47.8,54.3,5.8,12.0,14.8,88.6,71.3,2012-13,0,0
Utah Jazz,Los Angeles Lakers,95,86,1,2012-11-07,7:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",37,83,0.446,5,17,0.294,16,18,0.889,9,28,37,21,12,7,12,30,0.522,0.47600000000000003,0.205,0.217,21.4,65.1,43.5,56.8,13.1,13.7,11.7,103.4,93.6,2012-13,0,1
Memphis Grizzlies,Milwaukee Bucks,108,90,1,2012-11-07,7:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",44,83,0.53,6,16,0.375,14,19,0.737,11,38,49,28,7,5,14,20,0.591,0.5660000000000001,0.193,0.22899999999999998,30.6,70.4,54.4,63.6,7.6,6.6,13.3,117.7,98.1,2012-13,0,0
Boston Celtics,Washington Wizards,100,94,1,2012-11-07,7:30 PM,"TD Garden, Boston, Massachusetts",34,81,0.42,4,13,0.308,28,34,0.8240000000000001,6,38,44,26,9,5,16,17,0.521,0.444,0.16,0.42,15.0,79.2,50.0,76.5,8.7,7.6,14.3,96.4,90.7,2012-13,0,1
Los Angeles Clippers,San Antonio Spurs,106,84,1,2012-11-07,7:30 PM,"STAPLES Center, Los Angeles, California",46,83,0.5539999999999999,6,17,0.353,8,9,0.889,9,37,46,30,13,8,15,19,0.609,0.59,0.205,0.10800000000000001,28.1,86.0,61.3,65.2,13.9,16.0,14.7,113.6,90.0,2012-13,0,1
Atlanta Hawks,Indiana Pacers,89,86,1,2012-11-07,7:30 PM,"Philips Arena, Atlanta, Georgia",38,87,0.43700000000000006,7,22,0.318,6,12,0.5,17,34,51,24,8,3,17,15,0.48200000000000004,0.47700000000000004,0.253,0.138,36.2,75.6,55.4,63.2,8.9,5.1,15.6,98.7,95.4,2012-13,0,1
Golden State Warriors,Cleveland Cavaliers,106,96,1,2012-11-07,7:30 PM,"Oracle Arena, Oakland, California",42,78,0.5379999999999999,5,18,0.278,17,23,0.7390000000000001,7,37,44,28,11,4,16,22,0.601,0.5710000000000001,0.231,0.295,20.0,77.1,53.0,66.7,11.4,7.4,15.4,109.5,99.2,2012-13,0,1
Miami Heat,Brooklyn Nets,103,73,1,2012-11-07,7:30 PM,"AmericanAirlines Arena, Miami, Florida",40,77,0.519,10,24,0.41700000000000004,13,16,0.813,8,32,40,25,8,5,12,18,0.613,0.584,0.312,0.20800000000000002,22.9,71.1,50.0,62.5,9.1,8.5,12.5,116.6,82.6,2012-13,0,1
Dallas Mavericks,Toronto Raptors,109,104,1,2012-11-07,7:30 PM,"American Airlines Center, Dallas, Texas",39,84,0.46399999999999997,8,21,0.381,23,35,0.657,16,31,47,21,4,6,11,23,0.5479999999999999,0.512,0.25,0.41700000000000004,36.4,75.6,55.3,53.8,4.4,10.2,10.0,120.3,114.8,2012-13,0,1
Houston Rockets,Denver Nuggets,87,93,0,2012-11-07,7:00 PM,"Toyota Center, Houston, Texas",31,84,0.369,8,33,0.242,17,23,0.7390000000000001,16,27,43,18,15,2,18,22,0.462,0.41700000000000004,0.39299999999999996,0.27399999999999997,32.7,62.8,46.7,58.1,16.1,3.1,16.1,93.5,99.9,2012-13,0,1
Charlotte Bobcats,Phoenix Suns,110,117,0,2012-11-07,7:00 PM,"Time Warner Cable Arena, Charlotte, North Carolina",38,87,0.43700000000000006,10,22,0.455,24,27,0.889,15,24,39,26,4,12,12,20,0.556,0.494,0.253,0.31,34.9,52.2,43.8,68.4,4.4,18.2,10.8,120.8,128.5,2012-13,0,1
Orlando Magic,Minnesota Timberwolves,75,90,0,2012-11-07,7:00 PM,"Target Center, Minneapolis, Minnesota",28,80,0.35,3,12,0.25,16,20,0.8,12,29,41,17,6,7,19,22,0.42200000000000004,0.369,0.15,0.25,26.7,69.0,47.1,60.7,6.6,12.5,17.6,82.4,98.9,2012-13,0,0
Detroit Pistons,Sacramento Kings,103,105,0,2012-11-07,7:00 PM,"Sleep Train Arena, Sacramento, California",36,73,0.493,8,22,0.364,23,31,0.742,10,23,33,23,4,6,17,20,0.594,0.5479999999999999,0.301,0.425,26.3,62.2,44.0,63.9,4.5,9.1,16.4,114.7,116.9,2012-13,0,0
New Orleans Hornets,Philadelphia 76ers,62,77,0,2012-11-07,7:00 PM,"New Orleans Arena, New Orleans, Louisiana",23,69,0.33299999999999996,4,19,0.21100000000000002,12,16,0.75,11,36,47,18,8,9,20,12,0.408,0.36200000000000004,0.275,0.23199999999999998,24.4,80.0,52.2,78.3,9.2,14.5,20.8,71.3,88.6,2012-13,0,1
Los Angeles Lakers,Utah Jazz,86,95,0,2012-11-07,7:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",25,74,0.33799999999999997,4,23,0.174,32,46,0.696,15,33,48,11,10,3,18,14,0.456,0.365,0.311,0.622,34.9,78.6,56.5,44.0,10.9,4.5,16.0,93.6,103.4,2012-13,0,0
Milwaukee Bucks,Memphis Grizzlies,90,108,0,2012-11-07,7:00 PM,"BMO Harris Bradley Center, Milwaukee, Wisconsin",35,91,0.385,6,15,0.4,14,21,0.667,16,25,41,22,10,9,10,18,0.449,0.418,0.165,0.231,29.6,69.4,45.6,62.9,10.9,13.4,9.1,98.1,117.7,2012-13,0,1
Washington Wizards,Boston Celtics,94,100,0,2012-11-07,7:30 PM,"TD Garden, Boston, Massachusetts",39,95,0.41100000000000003,10,29,0.345,6,7,0.857,10,34,44,25,8,6,19,27,0.479,0.46299999999999997,0.305,0.07400000000000001,20.8,85.0,50.0,64.1,7.7,8.8,16.2,90.7,96.4,2012-13,0,0
San Antonio Spurs,Los Angeles Clippers,84,106,0,2012-11-07,7:30 PM,"STAPLES Center, Los Angeles, California",30,73,0.41100000000000003,8,23,0.348,16,24,0.667,6,23,29,25,7,4,20,11,0.503,0.466,0.315,0.32899999999999996,14.0,71.9,38.7,83.3,7.5,6.1,19.3,90.0,113.6,2012-13,0,0
Indiana Pacers,Atlanta Hawks,86,89,0,2012-11-07,7:30 PM,"Philips Arena, Atlanta, Georgia",35,85,0.41200000000000003,8,26,0.308,8,9,0.889,11,30,41,18,10,7,15,14,0.483,0.45899999999999996,0.306,0.106,24.4,63.8,44.6,51.4,11.1,10.8,14.4,95.4,98.7,2012-13,0,0
Cleveland Cavaliers,Golden State Warriors,96,106,0,2012-11-07,7:30 PM,"Oracle Arena, Oakland, California",36,86,0.419,11,32,0.344,13,21,0.619,11,28,39,20,7,1,16,26,0.504,0.483,0.37200000000000005,0.244,22.9,80.0,47.0,55.6,7.2,1.7,14.4,99.2,109.5,2012-13,0,0
Brooklyn Nets,Miami Heat,73,103,0,2012-11-07,7:30 PM,"AmericanAirlines Arena, Miami, Florida",30,80,0.375,3,21,0.14300000000000002,10,17,0.588,13,27,40,12,7,1,19,15,0.41700000000000004,0.39399999999999996,0.263,0.213,28.9,77.1,50.0,40.0,7.9,1.9,17.8,82.6,116.6,2012-13,0,0
Toronto Raptors,Dallas Mavericks,104,109,0,2012-11-07,7:30 PM,"American Airlines Center, Dallas, Texas",36,81,0.444,5,22,0.22699999999999998,27,31,0.871,10,28,38,21,7,1,8,28,0.5489999999999999,0.475,0.272,0.38299999999999995,24.4,63.6,44.7,58.3,7.7,1.6,7.8,114.8,120.3,2012-13,0,0
Oklahoma City Thunder,Chicago Bulls,97,91,1,2012-11-08,7:00 PM,"United Center, Chicago, Illinois",36,73,0.493,5,13,0.385,20,21,0.9520000000000001,8,30,38,23,10,8,22,19,0.59,0.527,0.17800000000000002,0.28800000000000003,21.6,71.4,48.1,63.9,10.5,11.6,21.1,101.5,95.3,2012-13,0,0
Los Angeles Clippers,Portland Trail Blazers,103,90,1,2012-11-08,7:30 PM,"Rose Garden Arena, Portland, Oregon",41,77,0.532,3,13,0.231,18,25,0.72,10,34,44,20,9,3,13,22,0.585,0.552,0.16899999999999998,0.325,31.3,79.1,58.7,48.8,10.1,5.5,12.9,115.5,100.9,2012-13,0,0
Chicago Bulls,Oklahoma City Thunder,91,97,0,2012-11-08,7:00 PM,"United Center, Chicago, Illinois",35,84,0.41700000000000004,5,15,0.33299999999999996,16,18,0.889,12,29,41,22,6,3,20,19,0.495,0.446,0.179,0.214,28.6,78.4,51.9,62.9,6.3,5.0,17.9,95.3,101.5,2012-13,0,1
Portland Trail Blazers,Los Angeles Clippers,90,103,0,2012-11-08,7:30 PM,"Rose Garden Arena, Portland, Oregon",32,75,0.42700000000000005,7,20,0.35,19,30,0.633,9,22,31,19,10,4,13,22,0.51,0.473,0.267,0.4,20.9,68.8,41.3,59.4,11.2,6.3,12.8,100.9,115.5,2012-13,0,1
Milwaukee Bucks,Washington Wizards,101,91,1,2012-11-09,7:00 PM,"Verizon Center, Washington, District of Columbia",40,78,0.513,6,15,0.4,15,19,0.789,6,32,38,21,11,6,21,21,0.585,0.551,0.192,0.244,18.8,76.2,51.4,52.5,11.3,10.0,19.6,103.8,93.5,2012-13,0,0
Phoenix Suns,Cleveland Cavaliers,107,105,1,2012-11-09,7:00 PM,"US Airways Center, Phoenix, Arizona",38,81,0.469,6,17,0.353,25,33,0.758,12,30,42,21,12,6,17,19,0.56,0.506,0.21,0.40700000000000003,28.6,76.9,51.9,55.3,12.2,10.7,15.1,109.2,107.2,2012-13,0,1
Minnesota Timberwolves,Indiana Pacers,96,94,1,2012-11-09,7:00 PM,"Target Center, Minneapolis, Minnesota",35,70,0.5,2,9,0.222,24,28,0.857,5,29,34,23,7,5,12,16,0.583,0.514,0.129,0.4,16.1,72.5,47.9,65.7,7.9,7.6,12.7,108.4,106.1,2012-13,0,1
San Antonio Spurs,Sacramento Kings,97,86,1,2012-11-09,7:00 PM,"Sleep Train Arena, Sacramento, California",35,72,0.486,5,18,0.278,22,26,0.846,7,41,48,27,8,9,20,19,0.581,0.521,0.25,0.361,20.0,73.2,52.7,77.1,8.4,12.0,19.3,102.1,90.5,2012-13,0,0
New Orleans Hornets,Charlotte Bobcats,107,99,1,2012-11-09,7:00 PM,"New Orleans Arena, New Orleans, Louisiana",43,83,0.518,8,22,0.364,13,21,0.619,13,27,40,29,5,7,9,15,0.58,0.5660000000000001,0.265,0.253,33.3,64.3,49.4,67.4,5.8,11.3,8.9,124.5,115.2,2012-13,0,1
Memphis Grizzlies,Houston Rockets,93,85,1,2012-11-09,7:00 PM,"FedEx Forum, Memphis, Tennessee",35,94,0.37200000000000005,6,19,0.316,17,23,0.7390000000000001,18,22,40,16,14,8,9,16,0.447,0.40399999999999997,0.20199999999999999,0.245,35.3,73.3,49.4,45.7,15.6,16.3,8.0,103.9,94.9,2012-13,0,1
Oklahoma City Thunder,Detroit Pistons,105,94,1,2012-11-09,7:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",38,71,0.535,8,20,0.4,21,26,0.8079999999999999,8,30,38,21,8,4,16,25,0.637,0.5920000000000001,0.282,0.366,24.2,65.2,48.1,55.3,8.9,5.9,16.3,116.2,104.1,2012-13,0,1
Brooklyn Nets,Orlando Magic,107,68,1,2012-11-09,7:00 PM,"Amway Center, Orlando, Florida",41,82,0.5,9,23,0.391,16,25,0.64,15,33,48,21,9,6,11,13,0.575,0.555,0.28,0.305,34.9,82.5,57.8,51.2,10.5,10.2,10.6,124.8,79.3,2012-13,0,0
Philadelphia 76ers,Boston Celtics,106,100,1,2012-11-09,7:30 PM,"TD Garden, Boston, Massachusetts",40,82,0.488,7,13,0.5379999999999999,19,23,0.826,8,30,38,27,12,7,16,22,0.575,0.53,0.159,0.28,25.0,81.1,55.1,67.5,12.6,10.6,14.8,111.3,105.0,2012-13,0,0
Los Angeles Lakers,Golden State Warriors,101,77,1,2012-11-09,7:30 PM,"STAPLES Center, Los Angeles, California",36,90,0.4,8,28,0.28600000000000003,21,28,0.75,16,42,58,22,9,6,16,14,0.494,0.444,0.311,0.311,32.0,76.4,55.2,61.1,9.2,9.8,13.5,102.9,78.5,2012-13,0,1
Miami Heat,Atlanta Hawks,95,89,1,2012-11-09,7:30 PM,"Philips Arena, Atlanta, Georgia",37,76,0.48700000000000004,7,22,0.318,14,16,0.875,8,28,36,22,8,2,14,22,0.5720000000000001,0.5329999999999999,0.289,0.21100000000000002,21.6,80.0,50.0,59.5,9.0,3.6,14.4,106.9,100.2,2012-13,0,0
New York Knicks,Dallas Mavericks,104,94,1,2012-11-09,7:30 PM,"Madison Square Garden (IV), New York, New York",35,84,0.41700000000000004,8,22,0.364,26,38,0.684,11,32,43,17,12,4,9,21,0.516,0.46399999999999997,0.262,0.452,21.2,78.0,46.2,48.6,12.2,7.5,8.2,106.1,95.9,2012-13,0,1
Denver Nuggets,Utah Jazz,104,84,1,2012-11-09,8:30 PM,"Pepsi Center, Denver, Colorado",40,92,0.435,6,17,0.353,18,25,0.72,13,40,53,26,11,12,11,17,0.505,0.467,0.185,0.272,29.5,74.1,54.1,65.0,11.3,18.8,9.6,107.2,86.6,2012-13,0,1
Washington Wizards,Milwaukee Bucks,91,101,0,2012-11-09,7:00 PM,"Verizon Center, Washington, District of Columbia",34,78,0.436,4,18,0.222,19,22,0.8640000000000001,10,26,36,23,13,4,20,24,0.519,0.462,0.231,0.282,23.8,81.3,48.6,67.6,13.4,6.3,18.6,93.5,103.8,2012-13,0,1
Cleveland Cavaliers,Phoenix Suns,105,107,0,2012-11-09,7:00 PM,"US Airways Center, Phoenix, Arizona",37,77,0.48100000000000004,9,21,0.429,22,27,0.815,9,30,39,19,11,4,20,25,0.591,0.539,0.273,0.35100000000000003,23.1,71.4,48.1,51.4,11.2,6.3,18.4,107.2,109.2,2012-13,0,0
Indiana Pacers,Minnesota Timberwolves,94,96,0,2012-11-09,7:00 PM,"Target Center, Minneapolis, Minnesota",37,84,0.44,5,18,0.278,15,17,0.882,11,26,37,18,7,4,13,21,0.514,0.47,0.214,0.20199999999999999,27.5,83.9,52.1,48.6,7.9,6.6,12.4,106.1,108.4,2012-13,0,0
Sacramento Kings,San Antonio Spurs,86,97,0,2012-11-09,7:00 PM,"Sleep Train Arena, Sacramento, California",32,91,0.35200000000000004,3,16,0.188,19,26,0.731,15,28,43,18,11,3,11,18,0.42,0.368,0.17600000000000002,0.28600000000000003,26.8,80.0,47.3,56.3,11.6,5.6,9.7,90.5,102.1,2012-13,0,1
Charlotte Bobcats,New Orleans Hornets,99,107,0,2012-11-09,7:00 PM,"New Orleans Arena, New Orleans, Louisiana",40,83,0.48200000000000004,7,21,0.33299999999999996,12,18,0.667,15,26,41,17,7,9,12,17,0.544,0.524,0.253,0.217,35.7,66.7,50.6,42.5,8.1,14.8,11.7,115.2,124.5,2012-13,0,0
Houston Rockets,Memphis Grizzlies,85,93,0,2012-11-09,7:00 PM,"FedEx Forum, Memphis, Tennessee",31,76,0.408,9,27,0.33299999999999996,14,15,0.9329999999999999,8,33,41,17,5,6,20,17,0.515,0.467,0.355,0.19699999999999998,26.7,64.7,50.6,54.8,5.6,8.0,19.5,94.9,103.9,2012-13,0,0
Detroit Pistons,Oklahoma City Thunder,94,105,0,2012-11-09,7:00 PM,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",36,87,0.414,6,19,0.316,16,22,0.727,16,25,41,24,8,4,15,19,0.486,0.44799999999999995,0.218,0.253,34.8,75.8,51.9,66.7,8.9,7.8,13.4,104.1,116.2,2012-13,0,0
Orlando Magic,Brooklyn Nets,68,107,0,2012-11-09,7:00 PM,"Amway Center, Orlando, Florida",30,70,0.429,4,11,0.364,4,8,0.5,7,28,35,19,3,6,18,22,0.462,0.457,0.157,0.114,17.5,65.1,42.2,63.3,3.5,10.2,19.7,79.3,124.8,2012-13,0,1
Boston Celtics,Philadelphia 76ers,100,106,0,2012-11-09,7:30 PM,"TD Garden, Boston, Massachusetts",37,76,0.48700000000000004,4,10,0.4,22,31,0.71,7,24,31,31,7,3,14,19,0.5579999999999999,0.513,0.132,0.408,18.9,75.0,44.9,83.8,7.4,4.3,13.5,105.0,111.3,2012-13,0,1
Golden State Warriors,Los Angeles Lakers,77,101,0,2012-11-09,7:30 PM,"STAPLES Center, Los Angeles, California",29,86,0.337,7,25,0.28,12,20,0.6,13,34,47,12,5,3,18,25,0.406,0.37799999999999995,0.29100000000000004,0.233,23.6,68.0,44.8,41.4,5.1,4.8,16.0,78.5,102.9,2012-13,0,0
Atlanta Hawks,Miami Heat,89,95,0,2012-11-09,7:30 PM,"Philips Arena, Atlanta, Georgia",34,81,0.42,9,25,0.36,12,16,0.75,7,29,36,20,4,5,13,16,0.505,0.475,0.309,0.198,20.0,78.4,50.0,58.8,4.5,9.3,12.9,100.2,106.9,2012-13,0,1
Dallas Mavericks,New York Knicks,94,104,0,2012-11-09,7:30 PM,"Madison Square Garden (IV), New York, New York",33,81,0.40700000000000003,8,28,0.28600000000000003,20,23,0.87,9,41,50,17,4,3,20,28,0.516,0.457,0.34600000000000003,0.284,22.0,78.8,53.8,51.5,4.1,4.8,18.0,95.9,106.1,2012-13,0,0
Utah Jazz,Denver Nuggets,84,104,0,2012-11-09,8:30 PM,"Pepsi Center, Denver, Colorado",32,87,0.368,4,23,0.174,16,22,0.727,14,31,45,19,5,12,17,21,0.434,0.391,0.264,0.253,25.9,70.5,45.9,59.4,5.2,16.0,15.0,86.6,107.2,2012-13,0,0
Chicago Bulls,Minnesota Timberwolves,87,80,1,2012-11-10,7:00 PM,"United Center, Chicago, Illinois",34,80,0.425,6,13,0.462,13,16,0.813,14,33,47,19,6,9,14,19,0.5,0.46299999999999997,0.163,0.2,34.1,71.7,54.0,55.9,7.1,12.5,13.9,102.4,94.2,2012-13,0,1
Houston Rockets,Detroit Pistons,96,82,1,2012-11-10,7:00 PM,"Toyota Center, Houston, Texas",33,82,0.402,9,26,0.34600000000000003,21,26,0.8079999999999999,8,34,42,23,10,3,14,17,0.514,0.457,0.317,0.317,19.0,75.6,48.3,69.7,10.7,5.0,13.0,103.1,88.0,2012-13,0,1
San Antonio Spurs,Portland Trail Blazers,112,109,1,2012-11-10,7:00 PM,"Rose Garden Arena, Portland, Oregon",40,70,0.5710000000000001,7,18,0.389,25,31,0.8059999999999999,6,30,36,20,9,5,21,20,0.67,0.621,0.257,0.44299999999999995,19.4,71.4,49.3,50.0,9.3,7.5,20.1,115.2,112.1,2012-13,0,0
Utah Jazz,Phoenix Suns,94,81,1,2012-11-10,7:00 PM,"EnergySolutions Arena, Salt Lake City, Utah",38,78,0.48700000000000004,2,14,0.14300000000000002,16,24,0.667,10,42,52,22,3,7,18,18,0.531,0.5,0.179,0.308,27.0,80.8,58.4,57.9,3.2,9.9,16.9,100.8,86.9,2012-13,0,1
Indiana Pacers,Washington Wizards,89,85,1,2012-11-10,7:00 PM,"Bankers Life Fieldhouse, Indianapolis, Indiana",34,80,0.425,7,16,0.43799999999999994,14,24,0.583,14,34,48,16,4,4,12,12,0.491,0.469,0.2,0.3,28.6,87.2,54.5,47.1,4.6,7.3,11.7,101.5,97.0,2012-13,0,1
